Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(nÃºmero)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(Â°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",Unnamed: 7,Nome,Codigo Estacao,Latitude,Longitude,Altitude,Situacao,Data Inicial,Data Final,Periodicidade da Medicao
2012-06-30,9.0,15,"968,555417","12,717778","10,8","3,731389",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2012-07-31,8.0,"96,6","969,470565","10,493011","9,5","4,116129",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2012-08-31,13.0,127,"970,705549","16,617639","9,7","4,398867",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2012-09-30,11.0,220,"969,021983","15,096264","14,6","4,783908",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2012-10-31,15.0,"231,8","964,330914","17,918683","15,8","4,474328",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2012-11-30,7.0,"52,6","964,827361","20,829583","7,7","3,871528",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2012-12-31,15.0,"230,2","961,645027","22,693011","14,7","3,804032",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-01-31,9.0,"93,8","965,497715","21,111828","12,5","3,825538",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-02-28,13.0,"70,6","964,139881","21,706101","8,3","3,809375",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-03-31,10.0,"96,8","966,488553","18,696264","9,2","3,744803",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-04-30,8.0,"154,6","967,568472","17,909167","9,3","3,699444",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-05-31,13.0,,"968,86441","13,864583","9,6","3,26875",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-06-30,12.0,"80,8","968,365365","12,346395","11,2","3,583013",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-07-31,12.0,"53,2","970,583468","11,842742","8,8","3,815457",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-08-31,17.0,"145,8","970,118011","11,01371","10,4","4,039516",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-09-30,14.0,"77,6","967,824028","15,001528","10,3","4,0275",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-10-31,13.0,"189,4","966,988172","16,463575","9,4","4,00336",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-11-30,11.0,193,"964,011076","19,357496","10,4","4,615798",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2013-12-31,6.0,"26,4","962,36586","23,141263","13,1","3,777554",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-01-31,17.0,"219,4","964,207527","23,692339","16,9","3,721371",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-02-28,14.0,293,"964,964797","22,93017","10,2","4,060035",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-03-31,10.0,222,"965,724627","19,754454","12,6","3,673216",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-04-30,8.0,"58,2","968,365774","17,736607",12,"4,027381",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-05-31,9.0,,,"12,840278","10,7",,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-06-30,17.0,"219,2","968,379028","12,375556","10,7","4,374861",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-07-31,15.0,"296,6","970,948118","12,793548","9,9","4,265457",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-08-31,13.0,"96,8","969,102172","14,134306","12,6","3,960512",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-09-30,16.0,209,"966,200278","15,476667","11,2","4,656944",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-10-31,4.0,,,,"10,6",,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-11-30,6.0,,"964,56931","20,6071","11,7","3,611877",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2014-12-31,13.0,"176,8","963,81707","21,132258","15,4","3,851075",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-01-31,16.0,"156,4","965,256808","22,234455","10,9","3,41721",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-02-28,7.0,"102,2","965,038691","21,854613","10,1","3,396875",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-03-31,13.0,"79,4","966,521774","20,945565","7,4","3,254301",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-04-30,6.0,"62,8","968,324444","18,552361","8,1","2,935972",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-05-31,12.0,"220,4","969,519758","15,290323","10,4","3,52836",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-06-30,12.0,"126,8","970,012186","13,408477","9,8","3,57451",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-07-31,18.0,"219,6","968,989799","12,778571",8,"3,630115",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-08-31,11.0,"118,4","966,897177","17,111962","10,6","4,402285",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-09-30,12.0,"93,8","965,781953","14,163891","10,6","3,939097",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-10-31,15.0,"232,8","966,577672","15,516408","18,7","4,423868",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-11-30,17.0,"180,8","964,276739","17,714457","12,1","4,202017",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2015-12-31,20.0,"419,8","963,466693","20,679398","14,3","3,565606",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-01-31,10.0,"78,2","964,219086","22,84422","8,4","3,568952",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-02-29,11.0,"134,4","964,475144","23,059914","10,8","3,26408",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-03-31,18.0,"216,4","967,322715","19,298656","10,6","3,634946",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-04-30,20.0,"259,8","966,028918","18,853069","9,7","3,732027",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-05-31,14.0,"81,6","970,673925","12,075269","8,9","3,440591",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-06-30,9.0,"48,8","972,595833","10,054583",9,"3,317639",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-07-31,16.0,"178,8","968,949597","11,464113","12,6","4,069624",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-08-31,9.0,80,"968,859626","14,072701","10,3","3,596408",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-09-30,8.0,"63,8","969,636528","13,30625","12,7","4,157917",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-10-31,11.0,"224,6","965,818102","16,55671","11,8","4,401255",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-11-30,13.0,273,"965,487446","18,915507","11,9","3,811659",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2016-12-31,13.0,"152,2","963,168145","21,764651","9,2","3,914516",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-01-31,17.0,"139,8","964,237927","22,282498","10,2","3,723212",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-02-28,17.0,,"963,968951","22,757875","9,4","3,267952",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-03-31,18.0,"256,4","966,684274","20,214516","11,8","3,912903",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-04-30,11.0,"104,4","967,543611","17,398472","11,9","4,130556",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-05-31,21.0,286,"967,761913","15,243353",9,"3,956549",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-06-30,15.0,"120,2","968,828861","13,611638","10,3","4,11175",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-07-31,10.0,26,"973,250672","14,779704","9,5","4,017876",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-08-31,16.0,"236,4","967,852816","14,976862","15,4","4,564771",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-09-30,14.0,,"968,750715","17,388222","9,9","4,379013",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-10-31,16.0,"243,8","964,364321","16,686095","11,7","4,389858",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-11-30,6.0,"94,4","964,121591","18,589343","10,2","4,03471",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2017-12-31,7.0,"23,2","963,156685","22,287361",10,"3,88588",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-01-31,13.0,"66,8","963,553091","22,762769",10,"4,060618",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-02-28,8.0,"42,6","965,116071","21,824107","10,2","3,523363",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-03-31,9.0,"148,6","964,245821","20,608285","9,6","3,6174",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-04-30,15.0,118,"968,39689","20,817905",9,"3,392838",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-05-31,15.0,"65,8","969,234291","15,339874",9,"3,848917",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-06-30,14.0,145,"969,759716","10,612978","8,6","3,609451",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-07-31,21.0,219,"969,700269","11,262634","9,4","4,17043",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-08-31,14.0,"173,8","970,331855","11,377957","10,8","4,348925",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-09-30,18.0,"338,6","966,611461","16,327905","10,5","4,294867",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-10-31,13.0,"101,6","966,397446","16,842876","8,4","4,111694",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-11-30,9.0,"140,8","964,787989","20,312415","9,1","4,061449",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2018-12-31,13.0,"190,8","964,531317","21,161962","10,4","3,895565",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-01-31,18.0,286,"964,754436","23,187231","9,1","3,802823",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-02-28,11.0,"83,6","965,084524","21,904464","7,3","3,446429",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-03-31,9.0,"95,8","967,256452","20,041667",8,"3,591129",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-04-30,5.0,,,,,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-05-31,19.0,254,"967,979613","15,800298","7,4","3,782589",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-06-30,11.0,"66,2","969,003611","16,09","9,6","3,896806",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-07-31,16.0,"268,4","970,119892","11,381586","9,7","3,786559",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-08-31,8.0,113,"971,787672","12,620275","9,5","4,20362",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-09-30,8.0,"97,4","968,34","14,438472","10,1","3,922222",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-10-31,18.0,"455,8","966,188441","17,901344","11,7","4,375269",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-11-30,8.0,69,"964,596667","20,125278","8,8","3,88875",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2019-12-31,7.0,"70,4","963,690101","22,496956","9,3","3,598044",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-01-31,10.0,"190,6","963,577957","22,577823","11,1","3,720027",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-02-29,5.0,31,"965,745402","22,000287","8,6","3,70819",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-03-31,7.0,"45,4","966,90641","22,69643","8,3","3,621226",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-04-30,7.0,32,"968,655417","18,068056","10,5","4,043194",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-05-31,8.0,"210,6","967,986828","15,008199","11,1","3,862903",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-06-30,15.0,"163,8","967,023889","13,509722","10,3","4,249167",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-07-31,10.0,"120,8","968,471774","11,326344",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-08-31,11.0,"73,6","969,649462","14,208468",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-09-30,16.0,"150,6","967,767917","14,309167",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-10-31,11.0,"70,2","966,127016","16,963441",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-11-30,5.0,42,"966,5825","19,350278",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2020-12-31,11.0,"128,4","963,901344","21,235215","10,2",,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-01-31,11.0,"172,2","963,556399","22,529266","12,8","3,820658",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-02-28,13.0,"125,4","964,353668","21,442935","9,3","3,32696",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-03-31,13.0,"133,2","965,266082","20,604301","7,7","3,25779",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-04-30,10.0,"13,2","968,979067","18,727402","8,6","3,733844",, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-05-31,,,,,"10,6",,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-06-30,1.0,,,,11,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-07-31,,,,,"9,4",,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-08-31,,,,,,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-09-30,13.0,"274,6","967,007361","15,148333",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-10-31,9.0,"105,6","966,768817","17,113038",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-11-30,8.0,"111,2","964,367083","19,483889",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2021-12-31,6.0,"46,8","964,417608","21,303495",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-01-31,9.0,48,"963,157503","24,93833",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-02-28,8.0,"68,8","963,821306","22,883172",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-03-31,15.0,"197,6","965,24833","19,704154",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-04-30,14.0,303,"966,965139","16,949444",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-05-31,20.0,"116,2","968,730242","12,997581",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-06-30,14.0,96,"969,113364","10,57439",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-07-31,20.0,"196,6","966,731827","14,154632",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-08-31,15.0,"109,8","970,410583","12,033433",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-09-30,13.0,"53,8","969,164722","13,415556",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-10-31,15.0,"102,4","966,237436","16,066784",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-11-30,8.0,"81,6","967,82578","19,158881",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2022-12-31,9.0,75,"963,41842","22,187196",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2023-01-31,8.0,"90,4","963,805791","23,930411",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2023-02-28,10.0,"82,2","964,215062","22,531712",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2023-03-31,16.0,"80,8","965,635239","23,210082",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2023-04-30,7.0,27,"967,011945","17,790417",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2023-05-31,11.0,"310,6","969,323925","16,280556",,,, CACAPAVA DO SUL, A812, -30.54527777, -53.46694443, 420.82, Operante, 2008-01-01, 2023-05-30, Mensal
2008-03-31,4.0,,,"21,514722","13,5",,, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2008-04-30,15.0,"35,6","1011,164028","17,515","14,9","4,071528",, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2008-05-31,14.0,,"1017,868061","15,222732","14,6","4,83743",, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2008-06-30,6.0,,"1016,654383","11,441213","14,9","4,827046",, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2008-07-31,3.0,,,"14,151063","13,2",,, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2008-08-31,15.0,"103,8","1015,62621","12,20578","14,4","4,804889",, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2008-09-30,12.0,"38,4","1018,3775","13,557222","14,5","5,544583",, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2008-10-31,13.0,"21,2","1016,138038","16,385349","14,3","5,516129",, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2008-11-30,10.0,"33,2","1014,676981","20,013255","17,5","6,032699",, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2008-12-31,12.0,"87,6","1012,375269","21,349731","18,6","6,340457",, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2009-01-31,9.0,"237,2","1012,266591","22,686939","19,9","6,524433",, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2009-02-28,10.0,"83,4","1010,735863","22,780655","15,2","5,275893",, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
2009-03-31,17.0,"271,4","1011,528629","22,21707","19,7","5,17274",, Santa Vitoria do Palmar - Barra do Chui, A899, -33.74222221, -53.37222221, 7.41, Operante, 2008-03-07, 2023-05-30, Mensal
