product,grape,score,avg_price_liter
"Concha  y Toro Gran Reserva Serie Riberas Carmenere, Peumo",  Carmenere  ,89.0,105.33
"Errazuriz Aconcagua Alto  Carmenere, Aconcagua Valley",  Carmenere  ,91.0,137.33
"Root 1 Carmenere, Colchagua  Valley",  Carmenere  ,86.0,73.33
"Arboleda Cabernet Sauvignon,  Aconcagua Valley",  Cabernet Sauvignon  ,89.0,137.33
"Las Huertas Cabernet Sauvignon,  Colchagua Valley",  Cabernet Sauvignon  ,88.0,81.33
"Santa Ema  Rivalta Carmenere - Cabernet Sauvignon - Syrah, Cachapoal Valley",  Red Blend  ,90.0,520.0
"Vina Chocalan Reserva  Cabernet Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,88.0,89.33
"Mas Andes Reserva Cabernet Sauvignon,",  Cabernet Sauvignon  ,88.0,73.33
"Santa Carolina  'Carolina' Reserva Sauvignon Blanc, Leyda Valley",  Sauvignon Blanc  ,87.0,65.33
"Viu Manent Gran  Reserva Cabernet Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,88.0,89.33
"Los Vascos Chardonnay,  Peralillo",  Chardonnay  ,86.0,73.33
"Emiliana Adobe  Reserva Carmenere, Colchagua Valley",  Carmenere  ,85.0,65.33
"Baron  Philippe de Rothschild Escudo Rojo Chardonnay, Casablanca Valley",  Chardonnay  ,87.0,105.33
"Santa Rita Secret  Reserve Red Blend, Maipo Valley",  Red Blend  ,86.0,73.33
"Vina Garces Silva  Amayna Sauvignon Blanc, Leyda Valley",  Sauvignon Blanc  ,90.0,178.67
"VIK 'Eulila' Red Blend,  Cachapoal Valley",  Red Blend  ,,186.67
"Cono Sur Reserva Especial  Cabernet Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,87.0,81.33
"Terra Noble Gran  Reserva Carmenere, Maule Valley",  Carmenere  ,89.0,121.33
"Reta Quebrada Seca, Limari Valley,",  Chardonnay  ,95.0,292.0
"Viu Manent 'El  Incidente' Carmenere, Colchagua Valley",  Carmenere  ,92.0,357.33
"Errazuriz Estate  Series Merlot, Aconcagua Valley",  Merlot  ,86.0,73.33
"Carmen 'Frida  Kahlo' Single Vineyard Cabernet Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,88.0,97.33
"Vina El Principal  'Andetelmo', Maipo Valley",  Bordeaux Blend Red  ,92.0,844.0
"Francois  Lurton Hacienda Araucano 'Clos de Lolol' Tinto, Lolol",  Red Blend  ,90.0,154.67
"Vina Leyda Reserva Classic  Sauvignon Blanc, Leyda Valley",  Sauvignon Blanc  ,87.0,97.33
"Undurraga  Founder's Collection Carmenere, Colchagua Valley",  Carmenere  ,90.0,194.67
"Montes Classic Series  Malbec, Colchagua Valley",  Malbec  ,86.0,81.33
"Lapostolle Grand  Selection Sauvignon Blanc, Rapel Valley",  Sauvignon Blanc  ,86.0,97.33
"Santa Carolina Premio Red,  Central Valley",  Red Blend  ,,40.0
"Vina Ventisquero  'Tara Atacama' Red Wine 1 Pinot Noir, Atacama",  Pinot Noir  ,92.0,284.0
"Viu  Manent Estate Collection Reserva Cabernet Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,85.0,65.33
"Vina Marty Goutte  d'Argent Sauvignon Blanc, Leyda Valley",  Sauvignon Blanc  ,92.0,129.33
"Morande 'House of Morande' Red  Blend, Maipo Valley",  Bordeaux Blend Red  ,91.0,528.0
"Viu  Manent Single Vineyard San Carlos Estate Malbec, Colchagua Valley",  Malbec  ,91.0,154.67
"Pedro Parra 'Miles', Itata Valley,",  Cinsault  ,95.0,389.33
"Viu Manent Gran  Reserva Malbec, Colchagua Valley",  Malbec  ,88.0,89.33
"Cabernario No.8  Single Vineyard Cabernet Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,87.0,129.33
"Vina Quebrada de  Macul 'Alba de Domus', Maipo Valley",  Bordeaux Blend Red  ,91.0,284.0
"Viu  Manent Single Vineyard La Capilla Estate Cabernet Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,91.0,146.67
"Echeverria 'No Es  Pituko' Cabernet Franc, Curico Valley",  Cabernet Franc  ,88.0,105.33
"Cono Sur Tocornal Merlot,  Central Valley",  Merlot  ,,57.33
"Carolina Wine Brands  Antares Cabernet Sauvignon, Central Valley",  Cabernet Sauvignon  ,,40.0
"Casas del Bosque Gran  Reserva Chardonnay, Casablanca Valley",  Chardonnay  ,88.0,97.33
"Casa Silva Reserva  Cabernet Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,86.0,113.33
"Yali Limited Edition Cabernet  Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,,121.33
"Montes Alpha Malbec, Colchagua  Valley",  Malbec  ,89.0,137.33
"Luis Felipe Edwards  Carmenere, Central Valley",  Carmenere  ,86.0,65.33
"Santa Rita 120  Reserva Especial Sauvignon Blanc, Central Valley",  Sauvignon Blanc  ,85.0,57.33
"Cono Sur 20  Barrels Limited Edition Syrah, Limari Valley",  Syrah  ,90.0,154.67
"Carmen Alto Jahuel Delanz,  Maipo Valley",  Red Blend  ,92.0,194.67
"Lagar de  Codegua - Lagar de Bezana Cabernet Sauvignon Reserva, Cachapoal Valley",  Cabernet Sauvignon  ,89.0,105.33
"Koyle Royale Cabernet  Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,90.0,129.33
"Errazuriz Estate  Series Sauvignon Blanc, Aconcagua Valley",  Sauvignon Blanc  ,88.0,73.33
"Calyptra  Inedito Limited Edition Red Blend, Apalta",  Cabernet Sauvignon - Merlot  ,91.0,252.0
"Concha y Toro  'Terrunyo' Sauvignon Blanc, Casablanca Valley",  Sauvignon Blanc  ,91.0,210.67
"MontGras Reserva Cabernet  Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,85.0,73.33
"Lapostolle Grand  Selection Merlot, Rapel Valley",  Merlot  ,86.0,97.33
Mistral  Pisco,  Pisco  ,,170.67
"Tabali 'Transversal' Reserva Especial,",  Cabernet - Syrah/Shiraz  ,92.0,194.67
"Matetic EQ 'Cool  Climate' Syrah, San Antonio Valley",  Syrah  ,91.0,186.67
"Casas del Bosque  Gran Reserva Carmenere, Cachapoal Valley",  Carmenere  ,89.0,121.33
"J. Bouchon 'Pais Viejo', Maule  Valley",  Pais (Mission)  ,89.0,97.33
"Yali Wild Swan Cabernet  Sauvignon, Central Valley",  Cabernet Sauvignon  ,84.0,57.33
"Veramonte Reserva Pinot  Noir, Casablanca Valley",  Pinot Noir  ,86.0,73.33
"De Martino Viejas  Tinajas Cinsault, Itata Valley",  Cinsault  ,91.0,210.67
"Ritual Monster  Block Pinot Noir, Casablanca Valley",  Pinot Noir  ,92.0,252.0
"Montsecano  'Refugio' Pinot Noir, Casablanca Valley",  Pinot Noir  ,91.0,162.67
"Casillero del Diablo  Reserva Red Blend, Central Valley",  Cabernet - Syrah/Shiraz  ,85.0,65.33
"Marques de Casa Concha  Syrah, Maipo Valley",  Syrah  ,89.0,154.67
"Errazuriz Estate  Series Chardonnay, Casablanca Valley",  Chardonnay  ,88.0,73.33
"Concha y Toro Reservado  Carmenere, Central Valley",  Carmenere  ,83.0,40.0
"Arboleda Brisa, Aconcagua Valley,",  Red Blend  ,93.0,324.0
"Montes Limited  Selection Pinot Noir, Aconcagua Costa",  Pinot Noir  ,87.0,97.33
"Vina Aquitania Domaine  Paul Bruno, Maipo Valley",  Cabernet Sauvignon  ,87.0,973.33
"Los Vascos Reserve  Cabernet Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,86.0,129.33
"Maturana Wines 'Naranjo'  Torontel, Maule Valley",  White Blend  ,92.0,154.67
"Pedro Parra 'Vinista', Itata  Valley",  Pais (Mission)  ,90.0,113.33
"Vina Leyda Reserva Pinot Noir,  Leyda Valley",  Pinot Noir  ,87.0,97.33
"Vinedos de Alcohuaz  'Tococo de Alcohuaz' Syrah, Elqui Valley",  Syrah  ,94.0,300.0
"Odfjell Armador Cabernet  Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,88.0,89.33
Lapostolle Borobo,  Red Blend  ,91.0,1136.0
"Caballo Loco Grand  Cru Sagrada Familia, Curico Valley",  Bordeaux Blend Red  ,91.0,260.0
"Undurraga Cabernet Sauvignon,  Central Valley",  Cabernet Sauvignon  ,81.0,65.33
"Indomita Gran Reserva  Cabernet Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,88.0,81.33
"Viu Manent 'Vibo'  Vinedo Centenario, Colchagua Valley",  Cabernet Sauvignon - Malbec  ,91.0,129.33
Mistral Gran Nobel Pisco,  Pisco  ,,349.33
"Tabali 'Roca Madre' Malbec,  Limari Valley",  Malbec  ,93.0,292.0
Concha y Toro Frontera  'After Midnight' Red,  Cabernet - Merlot - Syrah  ,,40.0
"Concha y Toro  Frontera Cabernet Sauvignon - Merlot, Central Valley",  Cabernet Sauvignon - Merlot  ,81.0,32.0
"Morande Gran Reserva  Chardonnay, Casablanca Valley",  Chardonnay  ,89.0,97.33
"Pedro Parra 'Newk', Itata Valley,",  Cinsault  ,95.0,413.33
"Terra Noble CA 2  Costa Carmenere, Colchagua Valley",  Carmenere  ,91.0,194.67
"Vina  Requingua 'Toro de Piedra' Gran Reserva Cabernet Sauvignon, Curico Valley",  Cabernet Sauvignon  ,88.0,97.33
"Vina Maquis Franco, Colchagua  Valley",  Cabernet Franc  ,93.0,397.33
"Francois  Lurton Hacienda Araucano Alka Carmenere, Colchagua Valley",  Carmenere  ,91.0,470.67
"Antiyal Red, Maipo Valley",  Red Blend  ,93.0,341.33
"Vina von Siebenthal  Carabantes, Aconcagua Valley",  Cabernet - Syrah/Shiraz  ,90.0,178.67
"Vina Garces Silva  Amayna Pinot Noir, Leyda Valley",  Pinot Noir  ,89.0,244.0
"Vinedos  Marchigue VEO Grande Cabernet Sauvignon Reserva, Colchagua Valley",  Cabernet Sauvignon  ,83.0,81.33
"Carmen Insigne Cabernet  Sauvignon, Central Valley",  Cabernet Sauvignon  ,,73.33
"Perez  Cruz Pircas de Liguai Single Collection Cabernet Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,92.0,268.0
"Luis  Felipe Edwards Family Selection Gran Reserva Carmenere, Colchagua Valley",  Carmenere  ,88.0,81.33
"Root 1 Cabernet Sauvignon,  Colchagua Valley",  Cabernet Sauvignon  ,85.0,73.33
"Cono Sur Bicicleta  Reserva Carmenere, Central Valley",  Carmenere  ,86.0,65.33
"Garage  Wine Co. Cru Truquilemu Carinena Field Blend, Empedrado",  Carignan (Carinena)  ,95.0,438.67
"Ravanal Gran Reserva  Cabernet Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,86.0,113.33
"Casas Patronales 'Neque'  Cabernet Sauvignon, Maule Valley",  Cabernet Sauvignon  ,91.0,308.0
"Vina Tarapaca Cabernet  Sauvignon, Central Valley",  Cabernet Sauvignon  ,83.0,73.33
"Concha y Toro Reservado  Merlot, Central Valley",  Merlot  ,83.0,40.0
"Tabali 'Payen', Limari Valley",  Syrah  ,92.0,373.33
"Longavi Glup Naranjo  Moscatel, Itata Valley",  Muscat  ,91.0,113.33
"Vina Pargua 'Anka', Maipo Valley,",  Bordeaux Blend Red  ,88.0,113.33
"Viu  Manent Estate Collection Reserva Sauvignon Blanc, Colchagua Valley",  Sauvignon Blanc  ,86.0,65.33
"Casas del Bosque Reserva  Pinot Noir, Casablanca Valley",  Pinot Noir  ,87.0,89.33
"Calyptra Zahir Cabernet  Sauvignon, Cachapoal Valley",  Cabernet Sauvignon  ,90.0,462.67
"VIK 'O Leao', Cachapoal Valley,",  Red Blend  ,91.0,178.67
"De Martino Estate  Carmenere, Maipo Valley",  Carmenere  ,84.0,81.33
"Pedro Parra 'Monk', Itata Valley,",  Cinsault  ,94.0,260.0
"Montes  Outer Limits Zapallar Coast Sauvignon Blanc, Aconcagua Valley",  Sauvignon Blanc  ,90.0,146.67
"Vina Garces Silva Amayna  Syrah, Leyda Valley",  Syrah  ,91.0,210.67
"Concha y Toro  Frontera Sauvignon Blanc, Central Valley",  Sauvignon Blanc  ,81.0,32.0
"Casas del Bosque Gran  Reserva Cabernet Sauvignon, Rapel Valley",  Cabernet Sauvignon  ,89.0,121.33
"Echeverria Reserva Cabernet  Sauvignon, Curico Valley",  Cabernet Sauvignon  ,86.0,81.33
"Vina Quebrada  de Macul Penalolen Cabernet Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,88.0,129.33
"Casillero  del Diablo Manchester United Legendary Collection, Central Valley",  Cabernet Sauvignon  ,88.0,129.33
"Santa Ema Reserve Merlot, Maipo  Valley",  Merlot  ,86.0,89.33
"Polkura Malbec, Marchigue,",  Malbec  ,90.0,146.67
"Vina  San Pedro 1865 Selected Collection Old Vines Cabernet Sauvignon, Curico Valley",  Cabernet Sauvignon  ,90.0,129.33
"Aresti 'Trisquel'  Gran Reserva Cabernet Sauvignon, Curico Valley",  Cabernet Sauvignon  ,89.0,89.33
"Santa Rita 120 Reserva  Especial Merlot, Rapel Valley",  Merlot  ,83.0,57.33
"Vina Ventisquero  'Tara Atacama' Red Wine 2 Syrah - Merlot, Atacama",  Merlot - Syrah  ,92.0,252.0
"MontGras Antu Syrah, Colchagua  Valley",  Syrah  ,89.0,121.33
"Vina Leyda Las Brisas  Pinot Noir Single Vineyard, Leyda Valley",  Pinot Noir  ,89.0,129.33
Capel Pisco Sour Cocktail,  Premixed Drinks  ,,105.33
"Cono  Sur 'El Recurso' Single Vineyard Block 18 Cabernet Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,88.0,129.33
"Andes Cabernet Sauvignon, Central  Valley",  Cabernet Sauvignon  ,,24.0
Undurraga Sparkling Brut,  Chardonnay - Pinot Noir  ,85.0,65.33
"Montes Classic  Series Reserva Cabernet Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,87.0,65.33
"MontGras Reserva  Carmenere, Colchagua Valley",  Carmenere  ,86.0,65.33
"La Moneda Reserva Malbec,  Central Valley",  Malbec  ,86.0,57.33
"Undurraga T.H.  'Terroir Hunter' Pinot Noir, Leyda Valley",  Pinot Noir  ,90.0,170.67
"Andes Plateau  700 High Altitude Red Blend, Maipo Valley",  Red Blend  ,92.0,202.67
"Casas del Toqui  'Gran Toqui' Cabernet Sauvignon, Alto Cachapoal Valley",  Cabernet Sauvignon  ,88.0,113.33
"Concha y Toro 'Gravas del  Maipo' Syrah, Buin",  Syrah  ,91.0,544.0
"Misiones de Rengo Cabernet  Sauvignon, Rapel Valley",  Cabernet Sauvignon  ,87.0,40.0
"Casa Silva Reserva  Carmenere, Colchagua Valley",  Carmenere  ,86.0,89.33
"Santa Alicia Cabernet  Sauvignon, Central Valley",  Cabernet Sauvignon  ,82.0,49.33
"Morande Gran  Reserva Sauvignon Blanc, Casablanca Valley",  Sauvignon Blanc  ,90.0,97.33
"Ravanal Reserva Cabernet  Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,85.0,81.33
"El Emperador Cabernet  Sauvignon - Carmenere, Central Valley",  Cabernet Sauvignon - Carmenere  ,,32.0
"Rogue Vine 'Jamon Jamon', Itata  Valley",  Muscat of Alexandria  ,92.0,137.33
"Casas del Bosque  Pequenas Producciones Syrah, Casablanca Valley",  Syrah  ,90.0,202.67
"J. Bouchon 'Pais Salvaje', Maule  Valley",  Pais (Mission)  ,90.0,129.33
"Morande Reserva Cabernet  Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,87.0,81.33
"Luis  Felipe Edwards Family Selection Gran Reserva Cabernet Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,87.0,89.33
"Undurraga T.H.  'Terroir Hunter' Carignan, Maule Valley",  Carignan (Carinena)  ,92.0,154.67
"Pedro Parra 'Trane', Itata Valley,",  Cinsault  ,93.0,252.0
"Miguel  Torres Cordillera de Los Andes Reserva Especial Cabernet Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,90.0,121.33
"Antiyal Pura Fe Cabernet  Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,90.0,146.67
"Apaltagua 'Envero' Gran  Reserva, Colchagua Valley",  Cabernet Sauvignon - Carmenere  ,88.0,113.33
"Concha y Toro  Diablo Black Cabernet Sauvignon, Maule Valley",  Cabernet Sauvignon  ,88.0,97.33
"Casas del Bosque Reserva  Sauvignon Blanc, Casablanca Valley",  Sauvignon Blanc  ,88.0,81.33
"Terra Noble Cabernet Sauvignon,  Central Valley",  Cabernet Sauvignon  ,84.0,65.33
"Vina Maipo Merlot, Central Valley,",  Merlot  ,,49.33
"Carta Vieja Cabernet  Sauvignon, Loncomilla Valley",  Cabernet Sauvignon  ,80.0,49.33
"Vina Tarapaca 'Cosecha  Tarapaca' Cabernet Sauvignon, Central Valley",  Cabernet Sauvignon  ,,40.0
"Casa Silva  Coleccion Carmenere, Colchagua Valley",  Carmenere  ,87.0,97.33
"Casa  Silva Gran Terroir Los Lingues Carmenere, Colchagua Valley",  Carmenere  ,90.0,121.33
"Indomita Zardoz, Maipo Valley,",  Cabernet Sauvignon  ,89.0,341.33
"Errazuriz Aconcagua Alto  Cabernet Sauvignon, Aconcagua Valley",  Cabernet Sauvignon  ,90.0,129.33
"Santa Ema Amplus One  Carmenere, Cachapoal Valley",  Carmenere  ,90.0,121.33
Bodega Volcanes d,  Cabernet Sauvignon  ,88.0,73.33
Vina Maipo Classic Series Cabernet  Sauvignon,  Cabernet Sauvignon  ,,57.33
"Perez Cruz Limited  Edition Cabernet Franc, Maipo Valley",  Cabernet Franc  ,90.0,129.33
"Koyle Royale Carmenere,  Colchagua Valley",  Carmenere  ,90.0,137.33
"Los Vascos Grande  Reserve Carmenere, Colchagua Valley",  Carmenere  ,88.0,121.33
"Concha y Toro Trio  Reserva Merlot, Rapel Valley",  Merlot  ,85.0,81.33
"Mayu Pedro Ximenez, Elqui Valley,",  Pedro Ximenez  ,87.0,89.33
"Luis  Felipe Edwards Family Selection Gran Reserva Merlot, Colchagua Valley",  Merlot  ,85.0,73.33
"Baettig  Seleccion de Parcelas 'Los Primos' Pinot Noir, Traiguen",  Pinot Noir  ,94.0,438.67
"Roberto  Henriquez 'Santa Cruz de Coya' Pais, Bio Bio Valley",  Pais (Mission)  ,93.0,170.67
"Santa Carolina Gran  Reserva Cabernet Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,86.0,146.67
"Santa  Helena 'Siglo de Oro' Reserva Cabernet Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,87.0,65.33
"Carmen 'Tolten' Cabernet  Sauvignon, Central Valley",  Cabernet Sauvignon  ,,40.0
"Santa Carolina  'Carolina' Reserva Pinot Noir, Leyda Valley",  Pinot Noir  ,87.0,73.33
"Vina von  Siebenthal 'Toknar' Petit Verdot, Aconcagua Valley",  Petit Verdot  ,90.0,502.67
"Montes Classic  Series Sauvignon Blanc, Aconcagua Costa",  Sauvignon Blanc  ,86.0,81.33
"De Martino Estate  Sauvignon Blanc, Maipo Valley",  Sauvignon Blanc  ,86.0,89.33
"Cousino Macul Cabernet  Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,85.0,81.33
"Hugo Casanova Reserva  Cabernet Sauvignon, Maule Valley",  Cabernet Sauvignon  ,82.0,81.33
"Lapostolle 'Le Rouge', Rapel  Valley",  Red Blend  ,89.0,137.33
"Vina Maquis Lien, Colchagua  Valley",  Red Blend  ,91.0,210.67
"Cono  Sur 'La Rinconada' Single Vineyard Block 28 Carmenere, Cachapoal Valley",  Carmenere  ,88.0,137.33
"Arboleda Syrah, Aconcagua Valley,",  Syrah  ,89.0,146.67
"Antiyal Kuyen, Maipo Valley",  Red Blend  ,91.0,194.67
Vina Requingua 'Laku'  Hijo del Sol The Final Blend,  Red Blend  ,91.0,333.33
"J. Bouchon Canto Sur, Maule Valley,",  Bordeaux Blend Red  ,89.0,105.33
"Miguel Torres Las  Mulas Reserva Cabernet Sauvignon, Central Valley",  Cabernet Sauvignon  ,85.0,81.33
"Concha y Toro Frontera  Carmenere, Maule Valley",  Carmenere  ,82.0,32.0
"Montes Outer  Limits Zapallar Syrah, Aconcagua Costa",  Syrah  ,92.0,178.67
"Emiliana Adobe Reserva  Chardonnay, Casablanca Valley",  Chardonnay  ,84.0,65.33
"Koyle Los Lingues  Vineyard Cerro Basalto, Colchagua Valley",  Southern Rhone Red Blend  ,93.0,202.67
"Vina  Haras de Pirque 'Galantas' Gran Reserva Cabernet Franc, Maipo Valley",  Cabernet Franc  ,91.0,170.67
"Calyptra Petit Inedito,  Cachapoal Valley",  Cabernet - Merlot - Syrah  ,92.0,137.33
"Prisma Pinot Noir, Casablanca  Valley",  Pinot Noir  ,86.0,97.33
"Tabali Reserva Syrah, Limari Valley,",  Syrah  ,87.0,97.33
"Ritual Sauvignon Blanc,  Casablanca Valley",  Sauvignon Blanc  ,89.0,113.33
Valdivieso Charmat Brut,  Champagne Blend  ,85.0,49.33
"Garage Wine Co. Las  Higueras Vineyard Cabernet Franc, Maule Valley",  Cabernet Franc  ,92.0,236.0
"Santa  Rita Medalla Real Gran Reserva Carmenere, Colchagua Valley",  Carmenere  ,88.0,73.33
"G7 The  7th Generation Carmenere, Loncomilla",  Carmenere  ,,65.33
"Vistamar Gran Reserva  Cabernet Sauvignon - Syrah, Maipo Valley",  Cabernet - Syrah/Shiraz  ,89.0,129.33
"Concha  y Toro Gran Reserva Serie Riberas Malbec, Cachapoal Valley",  Malbec  ,88.0,105.33
"Santa Helena Varietal Chardonnay,  Central Valley",  Chardonnay  ,84.0,40.0
"Pedro Parra 'Hub', Itata Valley,",  Cinsault  ,94.0,276.0
"Prisma Sauvignon Blanc,  Casablanca Valley",  Sauvignon Blanc  ,88.0,97.33
"Cacique  Maravilla 'Vino Naranja' Moscatel de Alejandria, Yumbel",  Muscat of Alexandria  ,90.0,186.67
"Vina Aquitania Reserva  Cabernet Sauvignon, Maipo Valley",  Cabernet Sauvignon  ,89.0,121.33
"Baron  Philippe de Rothschild Escudo Rojo Syrah, Maipo Valley",  Syrah  ,88.0,113.33
"Luis  Felipe Edwards Don Cayetano Reserva Especial Cabernet Sauvignon, Colchagua Valley",  Cabernet Sauvignon  ,85.0,105.33
"Carmen Cabernet Sauvignon, Central  Valley",  Cabernet Sauvignon  ,85.0,57.33
"Dancing Flame  'Ojos del Salado' Cabernet Sauvignon, Central Valley",  Cabernet Sauvignon  ,87.0,65.33
"Luis Felipe  Edwards 'Terra Vega' Cabernet Sauvignon, Central Valley",  Cabernet Sauvignon  ,86.0,73.33
